GridID,NextDownID,Length
481886,481795,0.966
481887,481795,0.341
481663,481797,0.924
481798,481797,0.866
481675,481798,1.266
481870,481798,0.724
482126,481799,0.241
482127,481799,0.724
481733,481800,0.524
481820,481800,0.566
481690,481801,0.683
481800,481801,0.4
481750,481802,0.283
481803,481802,0.841
481777,481803,0.483
481821,481803,0.241
481921,481806,0.1
481940,481806,0.583
481611,481807,1.449
481782,481807,0.641
481768,481813,0.541
481795,481813,0.683
481683,481814,1.79
481838,481814,0.1
481436,481815,3.197
481814,481815,0.683
481687,481817,0.741
481816,481817,0.1
481448,481818,3.704
481866,481818,0.907
482005,481831,0.866
482006,481831,0.766
481622,481833,1.507
481818,481833,1.59
481628,481834,1.466
481753,481834,1.224
481662,481839,1.39
481853,481839,1.724
481864,481852,2.207
481916,481852,0.624
481714,481855,0.966
481784,481855,1.007
481672,481865,1.566
481852,481865,1.207
481726,481867,0.824
481839,481867,0.641
481689,481868,1.449
481867,481868,1.324
481748,481869,1.19
481797,481869,1.107
481729,481870,1.856
481920,481870,0.724
481666,481871,1.424
481801,481871,1.407
481873,481872,0.4
481889,481872,0.641
481802,481873,0.541
481890,481873,0.666
481931,481886,0.841
481946,481886,0.783
481854,481892,0.241
481891,481892,0.1
481772,481919,2.29
481833,481919,0.807
481994,481920,0.641
481995,481920,2.138
481817,481934,0.883
481935,481934,0.3
481888,481938,0.424
481937,481938,0.624
481783,481941,1.166
481892,481941,0.624
481546,481949,3.238
481863,481949,0.724
481871,481950,0.541
481872,481950,1.366
481715,481952,2.638
481998,481952,4.18
481669,481962,2.456
481915,481962,1.266
481948,481963,0.341
481949,481963,0.1
481865,481964,1.007
481917,481964,3.231
481919,481966,0.341
481936,481966,1.583
481938,481968,0.783
481939,481968,0.2
481968,481969,0.283
481992,481969,0.966
481776,481970,1.449
481971,481970,1.766
481941,481973,0.241
481951,481973,0.441
481834,481974,1.19
481981,481974,0.583
481893,481982,0.683
481974,481982,0.341
481728,481993,1.807
481969,481993,1.366
482199,481995,0.441
482226,481995,0.3
481855,482010,1.249
481952,482010,1.731
481933,482022,0.724
482023,482022,0.1
481967,482025,1.066
481991,482025,0.2
481993,482027,0.241
482026,482027,1.107
481950,482029,0.624
482009,482029,0.2
481807,482031,2.214
482030,482031,1.407
481769,482040,2.207
481962,482040,1.124
481934,482041,0.783
482042,482041,0.983
481869,482043,1.99
482125,482043,1.649
481963,482053,1.024
482022,482053,0.283
481972,482056,0.724
482028,482056,0.383
481907,482058,1.083
482031,482058,0.383
481771,482068,1.524
481796,482068,2.356
482121,482091,0.541
482145,482091,0.141
481964,482092,0.924
482091,482092,0.883
482027,482094,1.024
482106,482094,0.666
482058,482096,0.583
482095,482096,1.531
482032,482097,0.666
482069,482097,0.1
482041,482104,0.666
482068,482104,2.39
481868,482105,1.949
482025,482105,2.29
482096,482108,0.141
482107,482108,0.541
482024,482120,0.6
482089,482120,0.683
482043,482123,0.907
482124,482123,2.356
482325,482124,2.449
482356,482124,0.483
482097,482131,0.241
482098,482131,0.683
481908,482147,1.666
482131,482147,0.441
481980,482163,1.607
482094,482163,1.066
481684,482169,1.424
481815,482169,1.966
482057,482185,0.924
482184,482185,0.541
481997,482187,1.431
482130,482187,1.29
481982,482188,2.114
482187,482188,2.897
481832,482198,2.69
482120,482198,0.583
482207,482200,1.366
482326,482200,0.341
482054,482205,1
482105,482205,1.773
482029,482208,1.366
482129,482208,1.949
482209,482208,1.083
482146,482223,1.224
482224,482223,0.241
482262,482226,2.156
482275,482226,0.924
482123,482240,1.19
482163,482240,0.966
482241,482240,1.29
482056,482242,1.673
482243,482242,0.4
482244,482243,0.9
482263,482243,0.241
482147,482246,0.741
482170,482246,1.79
482067,482260,1.407
482238,482260,0.341
481918,482274,1.124
482008,482274,0.483
482409,482275,0.666
482410,482275,0.341
482108,482277,1.573
482276,482277,1.407
482059,482278,1.483
482246,482278,0.783
481989,482288,2.29
482274,482288,3.407
482225,482289,0.441
482290,482289,0.2
482040,482298,2.049
482143,482298,2.814
482007,482299,2.107
482288,482299,1.041
482240,482302,0.566
482324,482302,2.297
482185,482305,1.731
482304,482305,0.341
482205,482319,1.049
482320,482319,0.824
482239,482321,0.966
482392,482321,1.549
482300,482323,0.241
482301,482323,0.1
481638,482336,6.777
482261,482336,0.583
481990,482338,2.807
482204,482338,1.024
481966,482339,3.214
482340,482339,0.741
482302,482341,0.483
482342,482341,1.449
482208,482343,0.924
482305,482343,1.083
482186,482345,1.083
482344,482345,0.683
482122,482354,2.09
482319,482354,0.383
482355,482354,2.197
482495,482355,0.666
482584,482355,2.356
482425,482356,1.707
482455,482356,1.907
482092,482374,3.156
482223,482374,1.266
482289,482375,0.866
482322,482375,0.341
482210,482393,1.266
482345,482393,0.924
481973,482395,3.78
482377,482395,0.941
481164,482407,9.767
481636,482407,7.06
482144,482422,2.656
482298,482422,1.09
482341,482424,1.39
482408,482424,0.341
482343,482426,0.583
482412,482426,1.624
482277,482427,1.431
482395,482427,0.283
482303,482439,0.883
482376,482439,1.266
482055,482440,3.08
482128,482440,2.207
482242,482458,2.231
482440,482458,0.1
482393,482478,0.624
482477,482478,0.583
482394,482479,0.5
482460,482479,0.141
482104,482494,2.607
482493,482494,3.297
482321,482495,2.824
482423,482495,2.49
482375,482496,0.824
482497,482496,0.941
482456,482500,0.241
482457,482500,0.2
482306,482501,1.349
482478,482501,0.241
482378,482503,0.783
482502,482503,1.224
482299,482515,2.773
482494,482515,0.241
482338,482516,2.856
482339,482516,1.249
482323,482517,1.731
482498,482517,0.141
482010,482518,4.146
482188,482518,3.521
482198,482535,2.349
482336,482535,2.114
482245,482537,1.883
482559,482537,0.741
482278,482538,1.707
482539,482538,1.183
482480,482539,0.341
482540,482539,0.2
482327,482540,1.997
482560,482540,1.249
482537,482558,1.931
482641,482558,0.741
482538,482559,0.141
482571,482559,2.556
482461,482560,2.256
482681,482560,0.624
481914,482582,4.804
482454,482582,2.99
482353,482583,3.597
482374,482583,1.49
482517,482585,0.441
482569,482585,1.683
482459,482587,1.807
482639,482587,1.449
482427,482589,1.066
482570,482589,0.3
482458,482598,0.8
482587,482598,0.966
482169,482610,8.243
482287,482610,7.236
482090,482612,3.738
482611,482612,0.1
482411,482613,1.449
482586,482613,0.883
482536,482614,0.541
482615,482614,0.2
482598,482615,0.341
482638,482615,0.666
482422,482635,0.783
482557,482635,3.207
482614,482637,0.341
482660,482637,0.241
482722,482638,1.441
482723,482638,0.141
482053,482656,4.097
482535,482656,2.673
482337,482657,1.924
482612,482657,0.783
482637,482659,0.541
482678,482659,1.266
482518,482663,0.8
482558,482663,3.821
482222,482674,0.441
482260,482674,0.483
481605,482675,7.511
482582,482675,1.707
482093,482676,4.538
482354,482676,2.231
482636,482677,0.283
482659,482677,0.341
482697,482681,4.18
482738,482681,0.541
482373,482690,1.883
482657,482690,1.183
482496,482691,1.266
482692,482691,1.066
482585,482694,0.724
482693,482694,2.79
482439,482695,1.524
482499,482695,2.638
482677,482706,0.383
482721,482706,0.966
482503,482707,1.949
482724,482707,1.707
482658,482719,0.524
482691,482719,0.483
482696,482720,0.883
482735,482720,0.666
482599,482724,2.431
482737,482724,0.541
482407,482733,2.231
482675,482733,0.883
482635,482734,1.973
482656,482734,1.307
482479,482736,1.666
482501,482736,2.597
482819,482738,1
482820,482738,0.907
481965,482762,9.721
482803,482762,2.514
482613,482764,1.024
482765,482764,0.3
482720,482765,1.607
482790,482765,0.907
482706,482766,0.824
482767,482766,1.507
482661,482768,0.866
482679,482768,0.641
482589,482769,1.283
482752,482769,1.124
482663,482770,0.741
482753,482770,0.141
482583,482782,1.507
482762,482782,1.066
482516,482785,1.89
482763,482785,0.441
482424,482786,3.338
482694,482786,1.066
482750,482789,0.2
482764,482789,0.141
482597,482804,2.056
482676,482804,0.966
482736,482816,0.624
482817,482816,0.924
482588,482817,2.049
482888,482817,1.466
482640,482818,0.3
482707,482818,0.441
482922,482820,0.1
482923,482820,0.283
482770,482834,0.441
482818,482834,3.114
482784,482852,0.724
482785,482852,0.4
482766,482853,0.624
482805,482853,0.383
482751,482854,0.807
482768,482854,1.607
482500,482867,2.49
482788,482867,0.583
482733,482882,1.066
482883,482882,0.4
482515,482884,2.449
482783,482884,3.031
482749,482885,3.697
483139,482885,4.038
482662,482887,1.607
482854,482887,0.683
482791,482888,1.1
482967,482888,1.59
482802,482912,0.841
482936,482912,0.7
482690,482914,3.097
482782,482914,0.966
482786,482917,1.207
482886,482917,0.724
482867,482919,0.341
482898,482919,0.341
482816,482920,0.766
482921,482920,0.583
482674,482936,8.508
482748,482936,1.266
482610,482937,2.614
482882,482937,0.724
482734,482938,1.324
482897,482938,0.383
482789,482952,1.29
482966,482952,0.483
482426,482954,3.431
482887,482954,1.366
482913,482965,2.607
482938,482965,0.283
482855,482967,1.466
483048,482967,0.3
482769,482968,1.549
482985,482968,0.524
482916,482980,0.141
482917,482980,0.1
482815,482981,1.566
482832,482981,0.941
482919,482982,0.4
482952,482982,0.383
482853,482983,1.449
482899,482983,0.641
482984,482983,1.166
483013,482985,0.341
483039,482985,0.141
482851,482997,1.231
482852,482997,1.024
482719,482998,2.356
482915,482998,3.373
482833,482999,1.207
482920,482999,0.866
483036,483011,3.563
483047,483011,3.587
482918,483012,0.849
482939,483012,0.541
482885,483023,3.838
483011,483023,0.624
482983,483037,0.624
483038,483037,0.541
482889,483041,1.083
483025,483041,0.241
482968,483048,1.366
483058,483048,2.049
482804,483055,2.031
483023,483055,0.3
482941,483056,2.431
483037,483056,0.283
482940,483067,1.773
483012,483067,0.583
482953,483070,1.814
483069,483070,0.3
482982,483119,1.349
483068,483119,2.207
482680,483121,4.587
482999,483121,1.449
483083,483123,0.283
483124,483123,0.241
482997,483137,1.207
483138,483137,0.483
482998,483139,1.124
483156,483139,3.049
482695,483140,3.09
482787,483140,4.521
482868,483142,2.131
482954,483142,1.773
483121,483143,0.141
483160,483143,1.166
482980,483157,3.021
482981,483157,1.731
483056,483158,0.6
483141,483158,0.141
483057,483159,0.824
483071,483159,0.5
483041,483162,0.983
483073,483162,1.59
483119,483175,0.341
483140,483175,1.449
482979,483182,2.056
483137,483182,0.424
483183,483194,0.1
483195,483194,0.1
483120,483195,0.624
483184,483195,1.124
483067,483209,1.207
483210,483209,0.624
482969,483211,2.007
483072,483211,1.79
483024,483237,1.931
483236,483237,1.89
483159,483240,0.741
483241,483240,1.607
483258,483241,1.466
483332,483241,1.39
482806,483242,3.638
483211,483242,0.983
483040,483243,1.666
483162,483243,0.866
483142,483257,1.273
483240,483257,0.841
483143,483258,1.19
483259,483258,1.507
483322,483259,0.783
483345,483259,1.024
483122,483261,1.649
483161,483261,0.966
483243,483263,0.1
483280,483263,0.907
482965,483272,3.073
483204,483272,1.007
483209,483273,0.866
483222,483273,0.3
483194,483275,0.641
483276,483275,1.183
482834,483279,3.414
483262,483279,0.641
483123,483280,2.838
483323,483280,0.741
483104,483292,1.524
483273,483292,0.541
482912,483312,11.733
482937,483312,3.338
483208,483313,1.931
483272,483313,0.2
483275,483314,0.666
483342,483314,0.624
483237,483320,0.807
483330,483320,4.921
483274,483321,0.3
483314,483321,0.724
483260,483322,0.907
483333,483322,0.949
483158,483331,1.383
483343,483331,0.583
483455,483332,1.166
483486,483332,1.766
483372,483342,0.541
483391,483342,1.149
483373,483343,0.1
483379,483343,0.724
483456,483345,0.741
483474,483345,1.283
483070,483374,2.731
483404,483374,1.649
483291,483390,0.883
483313,483390,1.607
483157,483402,2.314
483292,483402,2.814
483434,483404,2.69
483435,483404,0.883
483257,483405,1.814
483419,483405,0.966
483294,483406,1.207
483334,483406,1.149
483381,483418,0.524
483405,483418,0.783
483473,483419,0.766
483485,483419,1.049
483235,483430,1.607
483359,483430,0.766
483321,483432,1.149
483433,483432,0.1
483436,483435,0.141
483454,483435,1.041
483380,483436,0.5
483418,483436,0.741
483212,483438,2.697
483408,483438,0.583
483277,483453,1.49
483331,483453,0.2
483520,483473,2.39
483535,483473,1.666
483022,483482,4.346
483417,483482,0.583
482914,483483,4.828
483471,483483,4.536
483182,483484,2.797
483472,483484,0.624
483722,483486,0.641
483723,483486,0.383
483392,483487,0.641
483457,483487,0.283
483320,483493,2.814
483402,483493,0.683
483403,483494,2.39
483550,483494,1.931
483239,483496,2.673
483374,483496,1.573
483281,483512,3.038
483282,483512,2.031
483390,483518,1.473
483482,483518,2.173
483344,483519,1.466
483453,483519,2.697
483783,483520,0.541
483794,483520,0.683
483279,483521,2.173
483537,483521,1.89
483437,483522,0.724
483512,483522,0.541
483118,483531,4.046
483549,483531,2.731
483563,483532,0.241
483573,483532,0.883
483746,483535,0.1
483757,483535,0.483
483497,483536,0.924
483498,483536,0.341
483460,483537,0.883
483538,483537,1.966
483263,483538,3.073
483625,483538,4.538
483271,483549,1.183
483329,483549,1.349
483532,483550,0.824
483551,483550,1.024
483459,483552,1.149
483521,483552,0.383
483493,483562,0.666
483494,483562,0.966
483533,483563,0.424
483574,483563,0.383
482884,483571,5.911
483256,483571,3.138
483598,483574,0.441
483621,483574,1.049
483534,483576,0.624
483575,483576,0.1
483378,483577,1.89
483576,483577,0.3
483407,483578,1.407
483522,483578,1.066
483487,483608,0.941
483607,483608,0.1
483261,483609,2.914
483610,483609,0.1
483458,483610,1.224
483552,483610,2.214
483432,483622,1.973
483606,483622,3.797
483278,483624,3.204
483496,483624,1.673
483406,483625,1.407
483475,483625,3.597
483511,483632,7.118
483518,483632,0.966
483578,483634,0.483
483633,483634,2.966
483632,483647,0.141
483684,483647,3.521
483175,483649,3.997
483622,483649,0.483
483608,483650,0.3
483671,483650,1.897
483483,483667,1.524
483561,483667,1.69
483495,483670,1.631
483624,483670,0.824
483438,483672,1.849
483634,483672,0.283
483238,483685,3.349
483577,483685,2.09
483670,483687,0.141
483688,483687,1.473
483815,483688,0.783
483832,483688,1.166
483242,483689,3.797
483609,483689,1.407
483562,483703,1.49
483704,483703,0.1
483623,483705,0.583
483686,483705,0.741
483650,483706,0.524
483724,483706,1.19
483531,483720,1.89
483665,483720,0.624
483736,483723,0.441
483758,483723,1.107
483685,483745,0.524
483721,483745,2.649
483293,483747,0.141
483315,483747,0.7
483689,483748,0.441
483747,483748,6.96
483636,483749,0.741
483652,483749,1.149
483808,483757,0.707
483809,483757,0.1
483851,483758,0.441
483887,483758,0.141
483706,483759,1.349
483795,483759,1.007
483635,483761,0.966
483672,483761,0.924
483393,483768,3.056
483725,483768,1.166
483055,483781,6.653
483780,483781,3.963
483759,483784,1.849
483796,483784,1.831
483705,483792,0.907
483782,483792,0.541
483852,483795,1.249
483903,483795,1.166
484003,483796,1.249
484021,483796,1.066
483648,483806,1.349
483668,483806,1.873
483869,483808,0.1
483886,483808,0.783
483536,483810,3.021
483784,483810,1.141
483484,483813,2.973
483669,483813,3.138
483929,483815,1.59
483930,483815,2.614
483792,483830,0.424
483807,483830,0.283
483766,483832,0.583
483850,483832,1.024
483760,483833,0.641
483816,483833,0.141
483651,483834,1.549
483768,483834,1.107
483673,483835,1.714
483834,483835,1.383
483667,483845,1.607
483828,483845,5.618
483831,483847,0.1
483848,483847,0.1
483687,483848,1.856
483849,483848,0.1
483793,483850,0.824
483885,483850,0.241
483749,483871,0.941
483797,483871,0.766
483781,483881,0.824
483882,483881,0.783
483814,483882,3.914
483911,483882,2.78
483703,483883,1.59
483846,483883,0.641
483912,483885,2.483
483913,483885,2.856
483901,483887,0.524
483902,483887,0.966
483371,483896,4.156
483431,483896,4.421
483745,483899,1.183
483884,483899,1.366
484002,483902,0.1
484020,483902,0.866
483765,483927,1.666
483805,483927,0.883
483810,483931,1.107
483948,483931,1.949
483925,483966,0.241
483926,483966,0.241
483499,483968,2.856
483835,483968,0.1
483900,483978,1.607
484000,483978,0.241
483811,483979,2.19
483949,483979,0.683
483871,483980,0.766
483968,483980,1.956
483571,483999,4.18
483791,483999,2.073
483519,484001,3.78
483830,484001,1.573
483980,484006,1.224
484005,484006,5.021
483806,484017,1.507
483928,484017,1.507
484144,484021,0.807
484145,484021,0.841
483931,484023,0.866
484022,484023,0.2
483833,484024,1.141
484004,484024,0.341
483720,484036,2.997
483927,484036,0.766
483965,484047,1.066
483966,484047,0.583
483647,484049,3.214
483868,484049,2.373
483649,484051,2.89
483829,484051,3.938
484023,484065,0.483
484064,484065,1.931
483767,484066,1.983
483979,484066,0.583
483883,484077,1.324
484062,484077,1.024
484001,484079,0.5
484063,484079,0.541
484065,484090,0.383
484089,484090,0.1
483914,484091,1.141
483967,484091,1.107
484090,484091,0.966
483761,484093,3.014
484067,484093,0.241
483899,484108,2.331
484019,484108,0.741
484078,484109,0.341
484098,484109,0.441
484091,484112,0.383
484092,484112,0.341
484066,484113,0.624
484114,484113,1.366
484079,484129,0.4
484111,484129,1.149
483950,484147,2.497
484130,484147,0.2
484093,484148,0.441
484147,484148,1.324
484018,484160,5.311
484077,484160,0.807
483978,484161,2.414
484162,484161,0.3
484110,484162,0.824
484173,484162,0.966
484051,484172,1.024
484161,484172,1.424
484047,484181,1.249
484157,484181,8.511
483666,484182,4.321
483998,484182,1.424
484024,484189,1.2
484113,484189,0.707
483847,484196,2.914
484129,484196,0.824
484185,484212,0.583
484198,484212,0.1
484186,484213,0.383
484187,484213,0.2
483880,484227,3.421
484049,484227,1.466
484108,484228,0.983
484109,484228,0.966
484174,484229,0.483
484188,484229,0.383
484006,484244,2.773
484231,484244,0.141
484199,484258,0.966
484213,484258,0.383
484181,484274,3.149
484296,484274,4.587
483827,484275,3.846
484274,484275,0.4
484184,484277,1.29
484196,484277,0.624
